Year,Month,wellAPI,boreID,compSubId,BHP,Qo,Qw,Qg,Qs,CompL,FlowDays,Pressure,Status
2005,12,2ECFC8403A,00,00,4428.05102,0,0,0,1235.439737,72.17848,30,0,2
2006,1,2ECFC8403A,00,00,4428.05102,0,0,0,1248.222247,72.17848,30,0,2
2006,2,2ECFC8403A,00,00,4428.05102,0,0,0,1203.374791,72.17848,28,0,2
2006,3,2ECFC8403A,00,00,4428.05102,0,0,0,1127.295662,72.17848,28,0,2
2006,4,2ECFC8403A,00,00,4428.05102,0,0,0,1225.88335,72.17848,28,0,2
2006,5,2ECFC8403A,00,00,4428.05102,0,0,0,870.428049,72.17848,21,0,2
2006,7,2ECFC8403A,00,00,4428.05102,0,0,0,953.210071,72.17848,24,0,2
2006,8,2ECFC8403A,00,00,4428.05102,0,0,0,1106.194383,72.17848,30,0,2
2006,9,2ECFC8403A,00,00,4428.05102,0,0,0,973.871712,72.17848,28,0,2
2006,10,2ECFC8403A,00,00,4428.05102,0,0,0,902.688697,72.17848,29,0,2
2006,11,2ECFC8403A,00,00,4428.05102,0,0,0,728.778939,72.17848,30,0,2
2006,12,2ECFC8403A,00,00,4428.05102,0,0,0,513.735178,72.17848,30,0,2
2007,1,2ECFC8403A,00,00,4428.05102,0,0,0,406.199762,72.17848,30,0,2
2007,2,2ECFC8403A,00,00,4428.05102,0,0,0,944.81883,72.17848,26,0,2
2007,3,2ECFC8403A,00,00,4428.05102,0,0,0,949.760805,72.17848,30,0,2
2007,4,2ECFC8403A,00,00,4428.05102,0,0,0,1019.996973,72.17848,29,0,2
2007,5,2ECFC8403A,00,00,4428.05102,0,0,0,825.38497,72.17848,29,0,2
2007,6,2ECFC8403A,00,00,4428.05102,0,0,0,843.672705,72.17848,29,0,2
2007,7,2ECFC8403A,00,00,4428.05102,0,0,0,839.993511,72.17848,31,0,2
2007,8,2ECFC8403A,00,00,4428.05102,0,0,0,835.326881,72.17848,30,0,2
2007,9,2ECFC8403A,00,00,4428.05102,0,0,0,899.023014,72.17848,30,0,2
2007,10,2ECFC8403A,00,00,4428.05102,0,0,0,811.587954,72.17848,30,0,2
2007,11,2ECFC8403A,00,00,4428.05102,0,0,0,881.411589,72.17848,27,0,2
2007,12,2ECFC8403A,00,00,4428.05102,0,0,0,980.580834,72.17848,31,0,2
2008,1,2ECFC8403A,00,00,4428.05102,0,0,0,886.862714,72.17848,31,0,2
2008,2,2ECFC8403A,00,00,4428.05102,0,0,0,844.786065,72.17848,29,0,2
2008,3,2ECFC8403A,00,00,4428.05102,0,0,0,865.558562,72.17848,30,0,2
2008,4,2ECFC8403A,00,00,4428.05102,0,0,0,979.532585,72.17848,28,0,2
2008,5,2ECFC8403A,00,00,4428.05102,0,0,0,688.226594,72.17848,26,0,2
2008,6,2ECFC8403A,00,00,4428.05102,0,0,0,556.018913,72.17848,25,0,2
2008,7,2ECFC8403A,00,00,4428.05102,0,0,0,216.491085,72.17848,15,0,2
2008,8,2ECFC8403A,00,00,4428.05102,0,0,0,37.535942,72.17848,19,0,2
2008,9,2ECFC8403A,00,00,4428.05102,0,0,0,152.422978,72.17848,21,0,2
2008,12,2ECFC8403A,00,00,4428.05102,0,0,0,17.246244,72.17848,8,0,2
2009,1,2ECFC8403A,00,00,4428.05102,0,0,0,478.228216,72.17848,27,0,2
2009,2,2ECFC8403A,00,00,4428.05102,0,0,0,1030.629743,72.17848,25,0,2
2009,3,2ECFC8403A,00,00,4428.05102,0,0,0,1015.093655,72.17848,29,0,2
2009,4,2ECFC8403A,00,00,4428.05102,0,0,0,921.875977,72.17848,27,0,2
2009,5,2ECFC8403A,00,00,4428.05102,0,0,0,734.081307,72.17848,27,0,2
2009,6,2ECFC8403A,00,00,4428.05102,0,0,0,946.196615,72.17848,29,0,2
2009,7,2ECFC8403A,00,00,4428.05102,0,0,0,927.239234,82.021,30,0,2
2009,8,2ECFC8403A,00,00,4428.05102,0,0,0,645.415315,82.021,23,0,2
2009,9,2ECFC8403A,00,00,4428.05102,0,0,0,859.606868,82.021,29,0,2
2009,10,2ECFC8403A,00,00,4428.05102,0,0,0,590.22735,82.021,27,0,2
2009,11,2ECFC8403A,00,00,4428.05102,0,0,0,977.855257,82.021,28,0,2
2009,12,2ECFC8403A,00,00,4428.05102,0,0,0,561.415953,82.021,26,0,2
2010,1,2ECFC8403A,00,00,4428.05102,0,0,0,603.212757,82.021,22,0,2
2010,2,2ECFC8403A,00,00,4428.05102,0,0,0,872.036734,82.021,25,0,2
2010,3,2ECFC8403A,00,00,4428.05102,0,0,0,946.920253,82.021,30,0,2
2010,4,2ECFC8403A,00,00,4428.05102,0,0,0,721.021476,82.021,29,0,2
2010,5,2ECFC8403A,00,00,4428.05102,0,0,0,516.778635,82.021,30,0,2
2010,6,2ECFC8403A,00,00,4428.05102,0,0,0,644.076213,82.021,29,0,2
2010,7,2ECFC8403A,00,00,4428.05102,0,0,0,379.214478,82.021,27,0,2
2010,8,2ECFC8403A,00,00,4428.05102,0,0,0,682.951243,82.021,29,0,2
2010,9,2ECFC8403A,00,00,4428.05102,0,0,0,663.993921,82.021,27,0,2
2010,10,2ECFC8403A,00,00,4428.05102,0,0,0,782.979516,82.021,29,0,2
2010,11,2ECFC8403A,00,00,4428.05102,0,0,0,256.624113,82.021,25,0,2
2010,12,2ECFC8403A,00,00,4428.05102,0,0,0,516.778635,82.021,31,0,2
2011,1,2ECFC8403A,00,00,4428.05102,0,0,0,386.315855,82.021,27,0,2
2011,2,2ECFC8403A,00,00,4428.05102,0,0,0,313.142508,82.021,26,0,2
2011,3,2ECFC8403A,00,00,4428.05102,0,0,0,332.142377,82.021,29,0,2
2011,4,2ECFC8403A,00,00,4428.05102,0,0,0,91.202196,82.021,23,0,2
2011,7,2ECFC8403A,00,00,4428.05102,0,0,0,19.072317,32.8084,10,0,2
2011,8,2ECFC8403A,00,00,4428.05102,0,0,0,438.866179,32.8084,29,0,2
2011,9,2ECFC8403A,00,00,4428.05102,0,0,0,421.207389,32.8084,27,0,2
2011,10,2ECFC8403A,00,00,4428.05102,0,0,0,318.345388,32.8084,30,0,2
2011,11,2ECFC8403A,00,00,4428.05102,0,0,0,25.997868,32.8084,3,0,2
2012,3,2ECFC8403A,00,00,4428.05102,0,0,0,35.70987,32.8084,5,0,2
2012,4,2ECFC8403A,00,00,4428.05102,0,0,0,248.866683,32.8084,29,0,2
2012,5,2ECFC8403A,00,00,4428.05102,0,0,0,306.983146,32.8084,30,0,2
2012,6,2ECFC8403A,00,00,4428.05102,0,0,0,170.873079,32.8084,16,0,2
2013,5,2ECFC8403A,00,00,4428.05102,0,0,0,111.187547,32.8084,14,0,2
2013,6,2ECFC8403A,00,00,4428.05102,0,0,0,234.190462,32.8084,28,0,2
2013,7,2ECFC8403A,00,00,4428.05102,0,0,0,292.983241,32.8084,28,0,2
2013,8,2ECFC8403A,00,00,4428.05102,0,0,0,301.302041,32.8084,29,0,2
2013,9,2ECFC8403A,00,00,4428.05102,0,0,0,425.400586,32.8084,30,0,2
2013,10,2ECFC8403A,00,00,4428.05102,0,0,0,810.37059,32.8084,28,0,2
2013,11,2ECFC8403A,00,00,4428.05102,0,0,0,679.928125,32.8084,28,0,2
2013,12,2ECFC8403A,00,00,4428.05102,0,0,0,398.895476,32.8084,27,0,2
2014,1,2ECFC8403A,00,00,4428.05102,0,0,0,397.069399,32.8084,27,0,2
2014,2,2ECFC8403A,00,00,4428.05102,0,0,0,422.09096,32.8084,23,0,2
2014,3,2ECFC8403A,00,00,4428.05102,0,0,0,556.546434,32.8084,30,0,2
2014,4,2ECFC8403A,00,00,4428.05102,0,0,0,470.896842,32.8084,26,0,2
2014,5,2ECFC8403A,00,00,4428.05102,0,0,0,279.794953,32.8084,24,0,2
2014,6,2ECFC8403A,00,00,4428.05102,0,0,0,414.70791,32.8084,29,0,2
2014,7,2ECFC8403A,00,00,4428.05102,0,0,0,333.562658,32.8084,31,0,2
2014,8,2ECFC8403A,00,00,4428.05102,0,0,0,306.17156,32.8084,16,0,2
2014,9,2ECFC8403A,00,00,4428.05102,0,0,0,558.954167,32.8084,30,0,2
2014,10,2ECFC8403A,00,00,4428.05102,0,0,0,543.966797,32.8084,31,0,2
2014,11,2ECFC8403A,00,00,4428.05102,0,0,0,357.051367,32.8084,28,0,2
2014,12,2ECFC8403A,00,00,4428.05102,0,0,0,351.620464,32.8084,26,0,2
2015,1,2ECFC8403A,00,00,4428.05102,0,0,0,405.591072,32.8084,30,0,2
2015,2,2ECFC8403A,00,00,4428.05102,0,0,0,335.830741,32.8084,28,0,2
2015,3,2ECFC8403A,00,00,4428.05102,0,0,0,405.996881,32.8084,31,0,2
2015,4,2ECFC8403A,00,00,4428.05102,0,0,0,432.319368,32.8084,29,0,2
2015,5,2ECFC8403A,00,00,4428.05102,0,0,0,427.077873,32.8084,31,0,2
2015,6,2ECFC8403A,00,00,4428.05102,0,0,0,397.725423,32.8084,28,0,2
2015,7,2ECFC8403A,00,00,4428.05102,0,0,0,428.112651,32.8084,27,0,2
2015,8,2ECFC8403A,00,00,4428.05102,0,0,0,474.373141,32.8084,30,0,2
2015,9,2ECFC8403A,00,00,4428.05102,0,0,0,408.418099,32.8084,30,0,2
2015,10,2ECFC8403A,00,00,4428.05102,0,0,0,484.944084,32.8084,31,0,2
2015,11,2ECFC8403A,00,00,4428.05102,0,0,0,501.926562,32.8084,30,0,2
2015,12,2ECFC8403A,00,00,4428.05102,0,0,0,361.968214,32.8084,31,0,2
2016,1,2ECFC8403A,00,00,4428.05102,0,0,0,383.406313,32.8084,30,0,2
2016,2,2ECFC8403A,00,00,4428.05102,0,0,0,554.101596,32.8084,28,0,2
2016,3,2ECFC8403A,00,00,4428.05102,0,0,0,502.886278,32.8084,31,0,2
2016,4,2ECFC8403A,00,00,4428.05102,0,0,0,367.49873,32.8084,22,0,2
2016,5,2ECFC8403A,00,00,4428.05102,0,0,0,528.79215,32.8084,30,0,2
2016,6,2ECFC8403A,00,00,4428.05102,0,0,0,523.970247,32.8084,29,0,2
2016,7,2ECFC8403A,00,00,4428.05102,0,0,0,397.676065,32.8084,29,0,2
2016,8,2ECFC8403A,00,00,4428.05102,0,0,0,571.442099,32.8084,29,0,2
2016,9,2ECFC8403A,00,00,4428.05102,0,0,0,354.172298,32.8084,22,0,2
2016,10,2ECFC8403A,00,00,4428.05102,0,0,0,314.062626,32.8084,31,0,2
2016,11,2ECFC8403A,00,00,4428.05102,0,0,0,285.726204,32.8084,30,0,2
2016,12,2ECFC8403A,00,00,4428.05102,0,0,0,236.850381,32.8084,30,0,2
2017,1,2ECFC8403A,00,00,4428.05102,0,0,0,510.03251,32.8084,27,0,2
2017,2,2ECFC8403A,00,00,4428.05102,0,0,0,371.52002,32.8084,28,0,2
2017,3,2ECFC8403A,00,00,4428.05102,0,0,0,342.514459,32.8084,30,0,2
2017,4,2ECFC8403A,00,00,4428.05102,0,0,0,527.397559,32.8084,28,0,2
2017,5,2ECFC8403A,00,00,4428.05102,0,0,0,475.201581,32.8084,28,0,2
2017,6,2ECFC8403A,00,00,4428.05102,0,0,0,352.821257,32.8084,30,0,2
2017,7,2ECFC8403A,00,00,4428.05102,0,0,0,486.141602,32.8084,27,0,2
2017,8,2ECFC8403A,00,00,4428.05102,0,0,0,470.699912,32.8084,31,0,2
2017,9,2ECFC8403A,00,00,4428.05102,0,0,0,411.695736,32.8084,29,0,2
2017,10,2ECFC8403A,00,00,4428.05102,0,0,0,393.669859,32.8084,31,0,2
2017,11,2ECFC8403A,00,00,4428.05102,0,0,0,592.49349,32.8084,29,0,2
2017,12,2ECFC8403A,00,00,4428.05102,0,0,0,542.497228,32.8084,28,0,2
2018,1,2ECFC8403A,00,00,4428.05102,0,0,0,679.299143,32.8084,31,0,2
2018,2,2ECFC8403A,00,00,4428.05102,0,0,0,396.482457,32.8084,25,0,2
2018,3,2ECFC8403A,00,00,4428.05102,0,0,0,150.549568,32.8084,13,0,2
2018,4,2ECFC8403A,00,00,6277.0852,0,0,0,392.693595,72.17848,30,0,2
2018,5,2ECFC8403A,00,00,6277.0852,0,0,0,486.141176,72.17848,31,0,2
2018,6,2ECFC8403A,00,00,6277.0852,0,0,0,497.104378,72.17848,30,0,2
2018,7,2ECFC8403A,00,00,6277.0852,0,0,0,330.924986,72.17848,26,0,2
2018,8,2ECFC8403A,00,00,6277.0852,0,0,0,375.35943,72.17848,24,0,2
2018,9,2ECFC8403A,00,00,6277.0852,0,0,0,536.101196,72.17848,29,0,2
2018,10,2ECFC8403A,00,00,6277.0852,0,0,0,465.039889,72.17848,30,0,2
2018,11,2ECFC8403A,00,00,6277.0852,0,0,0,707.183903,72.17848,30,0,2
2018,12,2ECFC8403A,00,00,6277.0852,0,0,0,720.690099,72.17848,31,0,2
2005,1,2ECFC84044,00,00,4335.045767,0,0,0,140.607614,72.17848,6,0,2
2005,3,2ECFC84044,00,00,4335.045767,0,0,0,1032.339895,72.17848,29,0,2
2005,4,2ECFC84044,00,00,4335.045767,0,0,0,1159.630672,72.17848,30,0,2
2005,5,2ECFC84044,00,00,4335.045767,0,0,0,752.342051,72.17848,28,0,2
2005,6,2ECFC84044,00,00,4335.045767,0,0,0,849.123883,72.17848,30,0,2
2005,7,2ECFC84044,00,00,4335.045767,0,0,0,605.647498,72.17848,31,0,2
2005,8,2ECFC84044,00,00,4335.045767,0,0,0,575.415856,72.17848,24,0,2
2005,9,2ECFC84044,00,00,4335.045767,0,0,0,1288.362089,72.17848,30,0,2
2005,10,2ECFC84044,00,00,4335.045767,0,0,0,1063.606292,72.17848,31,0,2
2005,11,2ECFC84044,00,00,4335.045767,0,0,0,849.543186,72.17848,28,0,2
2005,12,2ECFC84044,00,00,4335.045767,0,0,0,639.937081,72.17848,31,0,2
2006,1,2ECFC84044,00,00,4335.045767,0,0,0,518.807601,72.17848,31,0,2
2006,2,2ECFC84044,00,00,4335.045767,0,0,0,946.391279,72.17848,27,0,2
2006,3,2ECFC84044,00,00,4335.045767,0,0,0,1222.860155,72.17848,30,0,2
2006,4,2ECFC84044,00,00,4335.045767,0,0,0,749.325602,72.17848,28,0,2
2006,5,2ECFC84044,00,00,4335.045767,0,0,0,554.720359,72.17848,30,0,2
2006,6,2ECFC84044,00,00,4335.045767,0,0,0,491.443542,72.17848,29,0,2
2006,7,2ECFC84044,00,00,4335.045767,0,0,0,543.15523,72.17848,31,0,2
2006,8,2ECFC84044,00,00,4335.045767,0,0,0,436.837211,72.17848,29,0,2
2006,9,2ECFC84044,00,00,4335.045767,0,0,0,579.291201,72.17848,30,0,2
2006,10,2ECFC84044,00,00,4335.045767,0,0,0,359.533461,72.17848,19,0,2
2007,2,2ECFC84044,00,00,4335.045767,0,0,0,140.172831,72.17848,6,0,2
2007,3,2ECFC84044,00,00,4335.045767,0,0,0,275.534114,72.17848,11,0,2
2007,4,2ECFC84044,00,00,4335.045767,0,0,0,859.60693,72.17848,30,0,2
2007,5,2ECFC84044,00,00,4335.045767,0,0,0,369.4754,72.17848,27,0,2
2007,6,2ECFC84044,00,00,4335.045767,0,0,0,1515.424141,72.17848,30,0,2
2007,7,2ECFC84044,00,00,4335.045767,0,0,0,660.429717,72.17848,24,0,2
2007,8,2ECFC84044,00,00,4335.045767,0,0,0,342.28722,72.17848,31,0,2
2007,9,2ECFC84044,00,00,4335.045767,0,0,0,319.731841,72.17848,29,0,2
2007,10,2ECFC84044,00,00,4335.045767,0,0,0,294.403527,72.17848,31,0,2
2007,11,2ECFC84044,00,00,4335.045767,0,0,0,155.777542,72.17848,26,0,2
2007,12,2ECFC84044,00,00,4335.045767,0,0,0,139.390229,72.17848,27,0,2
2008,1,2ECFC84044,00,00,4335.045767,0,0,0,147.911904,72.17848,31,0,2
2008,2,2ECFC84044,00,00,4335.045767,0,0,0,178.066597,72.17848,29,0,2
2008,3,2ECFC84044,00,00,4335.045767,0,0,0,185.447847,72.17848,30,0,2
2008,4,2ECFC84044,00,00,4335.045767,0,0,0,89.105594,72.17848,30,0,2
2008,5,2ECFC84044,00,00,4335.045767,0,0,0,98.607938,72.17848,20,0,2
2008,6,2ECFC84044,00,00,4335.045767,0,0,0,88.47661,72.17848,29,0,2
2008,7,2ECFC84044,00,00,4335.045767,0,0,0,147.303213,72.17848,18,0,2
2008,8,2ECFC84044,00,00,4335.045767,0,0,0,119.91212,72.17848,30,0,2
2008,9,2ECFC84044,00,00,4335.045767,0,0,0,242.367217,72.17848,28,0,2
2008,10,2ECFC84044,00,00,4335.045767,0,0,0,153.795915,72.17848,30,0,2
2008,11,2ECFC84044,00,00,4335.045767,0,0,0,80.719184,72.17848,30,0,2
2008,12,2ECFC84044,00,00,4335.045767,0,0,0,66.75311,72.17848,30,0,2
2009,1,2ECFC84044,00,00,4335.045767,0,0,0,65.129935,72.17848,31,0,2
2009,2,2ECFC84044,00,00,4335.045767,0,0,0,457.583437,72.17848,18,0,2
2009,3,2ECFC84044,00,00,4335.045767,0,0,0,718.864002,72.17848,31,0,2
2009,4,2ECFC84044,00,00,4335.045767,0,0,0,553.083669,72.17848,30,0,2
2009,5,2ECFC84044,00,00,4335.045767,0,0,0,419.996767,72.17848,31,0,2
2009,6,2ECFC84044,00,00,4335.045767,0,0,0,154.729242,72.17848,29,0,2
2009,7,2ECFC84044,00,00,4335.045767,0,0,0,195.998488,72.17848,30,0,2
2009,8,2ECFC84044,00,00,4335.045767,0,0,0,82.984866,72.17848,14,0,2
2009,9,2ECFC84044,00,00,4335.045767,0,0,0,788.112769,72.17848,30,0,2
2009,10,2ECFC84044,00,00,4335.045767,0,0,0,525.908995,72.17848,31,0,2
2009,11,2ECFC84044,00,00,4335.045767,0,0,0,558.954154,72.17848,29,0,2
2009,12,2ECFC84044,00,00,4335.045767,0,0,0,1252.077345,72.17848,30,0,2
2010,1,2ECFC84044,00,00,4335.045767,0,0,0,590.836012,72.17848,30,0,2
2010,2,2ECFC84044,00,00,4335.045767,0,0,0,679.074476,72.17848,27,0,2
2010,3,2ECFC84044,00,00,4335.045767,0,0,0,602.198274,72.17848,31,0,2
2010,4,2ECFC84044,00,00,4335.045767,0,0,0,516.393132,72.17848,30,0,2
2010,5,2ECFC84044,00,00,4335.045767,0,0,0,320.577247,72.17848,31,0,2
2010,6,2ECFC84044,00,00,4335.045767,0,0,0,179.888468,72.17848,29,0,2
2010,7,2ECFC84044,00,00,4335.045767,0,0,0,271.07037,72.17848,30,0,2
2010,8,2ECFC84044,00,00,4335.045767,0,0,0,200.462225,72.17848,30,0,2
2010,9,2ECFC84044,00,00,4335.045767,0,0,0,209.031242,72.17848,30,0,2
2010,10,2ECFC84044,00,00,4335.045767,0,0,0,515.764137,72.17848,31,0,2
2010,11,2ECFC84044,00,00,4335.045767,0,0,0,420.997721,72.17848,30,0,2
2010,12,2ECFC84044,00,00,4335.045767,0,0,0,247.534319,72.17848,31,0,2
2011,1,2ECFC84044,00,00,4335.045767,0,0,0,163.737872,72.17848,22,0,2
2011,2,2ECFC84044,00,00,4335.045767,0,0,0,0.857211,72.17848,0,0,2
2011,3,2ECFC84044,00,00,4335.045767,0,0,0,188.897101,72.17848,26,0,2
2011,4,2ECFC84044,00,00,4335.045767,0,0,0,772.388257,72.17848,28,0,2
2011,5,2ECFC84044,00,00,4335.045767,0,0,0,1220.019634,72.17848,31,0,2
2011,6,2ECFC84044,00,00,4335.045767,0,0,0,727.940299,72.17848,30,0,2
2011,7,2ECFC84044,00,00,4335.045767,0,0,0,291.360062,72.17848,29,0,2
2011,8,2ECFC84044,00,00,4335.045767,0,0,0,198.027458,72.17848,30,0,2
2011,9,2ECFC84044,00,00,4335.045767,0,0,0,187.226581,72.17848,28,0,2
2011,10,2ECFC84044,00,00,4335.045767,0,0,0,170.636362,72.17848,30,0,2
2011,11,2ECFC84044,00,00,4335.045767,0,0,0,13.837575,72.17848,3,0,2
2011,12,2ECFC84044,00,00,4335.045767,0,0,0,134.520705,72.17848,29,0,2
2012,1,2ECFC84044,00,00,4335.045767,0,0,0,230.490975,72.17848,31,0,2
2012,2,2ECFC84044,00,00,4335.045767,0,0,0,214.070315,72.17848,26,0,2
2012,3,2ECFC84044,00,00,4335.045767,0,0,0,219.128747,72.17848,30,0,2
2012,4,2ECFC84044,00,00,4335.045767,0,0,0,199.596531,72.17848,27,0,2
2012,5,2ECFC84044,00,00,4335.045767,0,0,0,215.070805,72.17848,25,0,2
2012,6,2ECFC84044,00,00,4335.045767,0,0,0,228.319989,72.17848,29,0,2
2012,7,2ECFC84044,00,00,4335.045767,0,0,0,239.82424,72.17848,29,0,2
2012,8,2ECFC84044,00,00,4335.045767,0,0,0,21.101287,72.17848,29,0,2
2012,9,2ECFC84044,00,00,4335.045767,0,0,0,14.256895,72.17848,27,0,2
2012,10,2ECFC84044,00,00,4335.045767,0,0,0,230.693875,72.17848,28,0,2
2012,11,2ECFC84044,00,00,4335.045767,0,0,0,433.57734,72.17848,28,0,2
2012,12,2ECFC84044,00,00,4335.045767,0,0,0,156.027786,72.17848,29,0,2
2013,1,2ECFC84044,00,00,4335.045767,0,0,0,93.129717,72.17848,29,0,2
2013,2,2ECFC84044,00,00,4335.045767,0,0,0,77.724038,72.17848,24,0,2
2013,3,2ECFC84044,00,00,4335.045767,0,0,0,252.809643,72.17848,23,0,2
2013,4,2ECFC84044,00,00,4335.045767,0,0,0,253.479197,72.17848,14,0,2
2013,7,2ECFC84044,00,00,4335.045767,0,0,0,41.188089,72.17848,2,0,2
2014,1,2ECFC84044,00,00,4335.045767,0,0,0,352.634959,72.17848,21,0,2
2014,2,2ECFC84044,00,00,4335.045767,0,0,0,1498.546422,72.17848,25,0,2
2014,3,2ECFC84044,00,00,4335.045767,0,0,0,1309.294276,72.17848,30,0,2
2014,4,2ECFC84044,00,00,4335.045767,0,0,0,1375.16141,72.17848,30,0,2
2014,5,2ECFC84044,00,00,4335.045767,0,0,0,548.024761,72.17848,31,0,2
2014,6,2ECFC84044,00,00,4335.045767,0,0,0,730.246541,72.17848,30,0,2
2014,7,2ECFC84044,00,00,4335.045767,0,0,0,809.356075,72.17848,31,0,2
2014,8,2ECFC84044,00,00,4335.045767,0,0,0,510.894622,72.17848,31,0,2
2014,9,2ECFC84044,00,00,4335.045767,0,0,0,390.596989,72.17848,30,0,2
2014,10,2ECFC84044,00,00,4335.045767,0,0,0,277.157284,72.17848,31,0,2
2014,11,2ECFC84044,00,00,4335.045767,0,0,0,354.535425,72.17848,28,0,2
2014,12,2ECFC84044,00,00,4335.045767,0,0,0,284.461575,72.17848,30,0,2
2015,1,2ECFC84044,00,00,4335.045767,0,0,0,275.9399,72.17848,31,0,2
2015,2,2ECFC84044,00,00,4335.045767,0,0,0,400.076617,72.17848,28,0,2
2015,3,2ECFC84044,00,00,4335.045767,0,0,0,546.584205,72.17848,31,0,2
2015,4,2ECFC84044,00,00,4335.045767,0,0,0,443.221716,72.17848,27,0,2
2015,5,2ECFC84044,00,00,4335.045767,0,0,0,421.822837,72.17848,31,0,2
2015,6,2ECFC84044,00,00,4335.045767,0,0,0,480.121899,72.17848,29,0,2
2015,7,2ECFC84044,00,00,4335.045767,0,0,0,538.285719,72.17848,31,0,2
2015,8,2ECFC84044,00,00,4335.045767,0,0,0,475.184744,72.17848,31,0,2
2015,9,2ECFC84044,00,00,4335.045767,0,0,0,311.764754,72.17848,30,0,2
2015,10,2ECFC84044,00,00,4335.045767,0,0,0,514.749653,72.17848,30,0,2
2015,11,2ECFC84044,00,00,4335.045767,0,0,0,417.852828,72.17848,30,0,2
2015,12,2ECFC84044,00,00,4335.045767,0,0,0,356.490002,72.17848,29,0,2
2016,1,2ECFC84044,00,00,4335.045767,0,0,0,313.123413,72.17848,31,0,2
2016,2,2ECFC84044,00,00,4335.045767,0,0,0,533.438493,72.17848,27,0,2
2016,3,2ECFC84044,00,00,4335.045767,0,0,0,543.841009,72.17848,31,0,2
2016,4,2ECFC84044,00,00,4335.045767,0,0,0,302.652924,72.17848,25,0,2
2016,5,2ECFC84044,00,00,4335.045767,0,0,0,326.60327,72.17848,30,0,2
2016,6,2ECFC84044,00,00,4335.045767,0,0,0,584.098686,72.17848,30,0,2
2016,7,2ECFC84044,00,00,4335.045767,0,0,0,422.688587,72.17848,28,0,2
2016,8,2ECFC84044,00,00,4335.045767,0,0,0,706.522792,72.17848,29,0,2
2016,9,2ECFC84044,00,00,4335.045767,0,0,0,647.075155,72.17848,30,0,2
2016,10,2ECFC84044,00,00,4335.045767,0,0,0,377.388404,72.17848,31,0,2
2016,11,2ECFC84044,00,00,4335.045767,0,0,0,305.854852,72.17848,28,0,2
2016,12,2ECFC84044,00,00,4335.045767,0,0,0,200.015851,72.17848,20,0,2
2017,1,2ECFC84044,00,00,4335.045767,0,0,0,262.521914,72.17848,26,0,2
2017,2,2ECFC84044,00,00,4335.045767,0,0,0,278.899233,72.17848,25,0,2
2017,3,2ECFC84044,00,00,4335.045767,0,0,0,271.496456,72.17848,30,0,2
2017,4,2ECFC84044,00,00,4335.045767,0,0,0,409.935213,72.17848,30,0,2
2017,5,2ECFC84044,00,00,4335.045767,0,0,0,278.372635,72.17848,31,0,2
2017,6,2ECFC84044,00,00,4335.045767,0,0,0,480.942098,72.17848,29,0,2
2017,7,2ECFC84044,00,00,4335.045767,0,0,0,341.732898,72.17848,27,0,2
2017,8,2ECFC84044,00,00,4335.045767,0,0,0,91.669672,72.17848,10,0,2
2017,9,2ECFC84044,00,00,4335.045767,0,0,0,443.115202,72.17848,29,0,2
2017,10,2ECFC84044,00,00,4335.045767,0,0,0,383.316847,72.17848,30,0,2
2017,11,2ECFC84044,00,00,4335.045767,0,0,0,444.409424,72.17848,30,0,2
2017,12,2ECFC84044,00,00,4335.045767,0,0,0,406.340793,72.17848,27,0,2
2018,1,2ECFC84044,00,00,4335.045767,0,0,0,659.618109,72.17848,31,0,2
2018,2,2ECFC84044,00,00,4335.045767,0,0,0,419.395325,72.17848,27,0,2
2018,3,2ECFC84044,00,00,4335.045767,0,0,0,445.561768,72.17848,31,0,2
2018,4,2ECFC84044,00,00,6184.079947,0,0,0,529.811369,86.666955,30,0,2
2018,5,2ECFC84044,00,00,6184.079947,0,0,0,309.012109,86.666955,30,0,2
2018,12,2ECFC84044,00,00,6184.079947,0,0,0,218.31716,86.666955,18,0,2
2005,1,2ECFC8404E,00,00,4246.040953,0,0,0,1821.203409,41.0105,31,0,2
2005,2,2ECFC8404E,00,00,4246.040953,0,0,0,1970.506557,41.0105,28,0,2
2005,3,2ECFC8404E,00,00,4246.040953,0,0,0,1814.913495,41.0105,31,0,2
2005,4,2ECFC8404E,00,00,4246.040953,0,0,0,1717.326839,41.0105,30,0,2
2005,5,2ECFC8404E,00,00,4246.040953,0,0,0,1574.074833,41.0105,31,0,2
2005,6,2ECFC8404E,00,00,4246.040953,0,0,0,1249.365251,41.0105,30,0,2
2005,7,2ECFC8404E,00,00,4246.040953,0,0,0,1879.029013,41.0105,31,0,2
2005,8,2ECFC8404E,00,00,4246.040953,0,0,0,1505.089907,41.0105,30,0,2
2005,9,2ECFC8404E,00,00,4246.040953,0,0,0,1682.732992,41.0105,30,0,2
2005,10,2ECFC8404E,00,00,4246.040953,0,0,0,1985.144122,41.0105,31,0,2
2005,11,2ECFC8404E,00,00,4246.040953,0,0,0,1731.583724,41.0105,29,0,2
2005,12,2ECFC8404E,00,00,4246.040953,0,0,0,142.433682,41.0105,3,0,2
2006,1,2ECFC8404E,00,00,4246.040953,0,0,0,977.557712,41.0105,23,0,2
2006,2,2ECFC8404E,00,00,4246.040953,0,0,0,1274.359759,41.0105,27,0,2
2006,3,2ECFC8404E,00,00,4246.040953,0,0,0,1632.306247,41.0105,30,0,2
2006,4,2ECFC8404E,00,00,4246.040953,0,0,0,1502.215527,41.0105,28,0,2
